punto_id,tipo,nombre,lat,lon,color_default
311,espacio_verde,Espacio verde 311,-34.65850096232956,-58.47088949237169,#2ca02c
312,espacio_verde,Espacio verde 312,-34.658692646503,-58.47027571187883,#2ca02c
313,espacio_verde,Espacio verde 313,-34.65865304603168,-58.47040028009693,#2ca02c
314,espacio_verde,Espacio verde 314,-34.654995159829895,-58.46935524443406,#2ca02c
315,espacio_verde,Espacio verde 315,-34.65532517782387,-58.468807665248775,#2ca02c
316,espacio_verde,Plaza Club Alemán de Equitación - Pque. Olímpico (No oficial),-34.56264836368368,-58.42068259343981,#2ca02c
317,espacio_verde,Plazoleta Paseo de la Vecindad,-34.579637074586365,-58.467077510833505,#2ca02c
318,espacio_verde,Espacio verde 318,-34.64382249074916,-58.462802284987845,#2ca02c
319,espacio_verde,Jardin de los Maestros,-34.597848328731146,-58.39152685335841,#2ca02c
320,espacio_verde,Guillermo Barbieri,-34.56383587482739,-58.41830260137311,#2ca02c
321,espacio_verde,Plaza de los Olmos,-34.56766740341869,-58.462091374219476,#2ca02c
322,espacio_verde,Plazoleta Skanderberg (Jorge Castriota) - De los Milagros,-34.668104968168684,-58.48156835129032,#2ca02c
323,espacio_verde,Plaza Libres del Sud,-34.580376056548424,-58.39395202799215,#2ca02c
324,espacio_verde,Francisco Pracánico,-34.615301438176985,-58.3691783508014,#2ca02c
325,espacio_verde,Espacio verde 325,-34.62314066755001,-58.380685500395536,#2ca02c
326,espacio_verde,Plaza V. López y Planes,-34.59381746551711,-58.38929637343857,#2ca02c
327,espacio_verde,Plaza Int. Torcuato de Alvear,-34.58584509632694,-58.39140426010758,#2ca02c
328,espacio_verde,Dr. I. Ruiz Moreno,-34.58993457133714,-58.382432196052264,#2ca02c
329,espacio_verde,Pcia. de Neuquén,-34.607847296519985,-58.38144456322671,#2ca02c
330,espacio_verde,Pcia. de Rio Negro,-34.60668463096893,-58.38135630646704,#2ca02c
331,espacio_verde,Pcia. de Salta,-34.605654227931424,-58.38150869904635,#2ca02c
332,espacio_verde,Rodolfo Ortega Peña,-34.59354387637914,-58.38200711079416,#2ca02c
333,espacio_verde,Paquita Bernardo,-34.60467410170977,-58.3810993354485,#2ca02c
334,espacio_verde,Pierre De Coubertin,-34.59218671745841,-58.38257890009139,#2ca02c
335,espacio_verde,Plazoleta Soldi,-34.59028276149778,-58.382497815332215,#2ca02c
336,espacio_verde,Espacio verde 336,-34.55432955020465,-58.48906163464334,#2ca02c
337,espacio_verde,Espacio verde 337,-34.55320253876112,-58.48984914533462,#2ca02c
338,espacio_verde,Espacio verde 338,-34.54982766645284,-58.4922081294012,#2ca02c
339,espacio_verde,Espacio verde 339,-34.55799088674335,-58.486503536911506,#2ca02c
340,espacio_verde,Espacio verde 340,-34.55704221687747,-58.48715999723279,#2ca02c
341,espacio_verde,Plaza Anna Eleanor Roosevelt,-34.55615922052209,-58.48738459240147,#2ca02c
342,espacio_verde,Cantero Central Anna Eleanor Roosevelt,-34.55624856193891,-58.48770597414501,#2ca02c
343,espacio_verde,Espacio verde 343,-34.57028103589665,-58.39888799436028,#2ca02c
344,espacio_verde,Plaza Beatriz Guido,-34.62242708817187,-58.36888813416156,#2ca02c
345,espacio_verde,Plaza Madres del Pañuelo Blanco,-34.555381563746764,-58.48784108209368,#2ca02c
346,espacio_verde,Espacio verde 346,-34.55541710419313,-58.48818729545193,#2ca02c
347,espacio_verde,Espacio verde 347,-34.55382483014558,-58.48921984657221,#2ca02c
348,espacio_verde,Plazoleta Daniel Hernán García,-34.55374061371096,-58.48892374459242,#2ca02c
349,espacio_verde,Plazoleta República Argelina Democrática y Popular,-34.551536398674735,-58.490566952008244,#2ca02c
350,espacio_verde,Espacio verde 350,-34.54977879474666,-58.491634647703584,#2ca02c
351,espacio_verde,Cantero Central República Socialista de Vietnam,-34.564644021842994,-58.48171211824647,#2ca02c
352,espacio_verde,Plazoleta Eslovaquia,-34.56357206699551,-58.48214648457419,#2ca02c
353,espacio_verde,Plazoleta Salvador Allende,-34.56258564213709,-58.48284395397362,#2ca02c
354,espacio_verde,Espacio verde 354,-34.56271921247024,-58.48317519075633,#2ca02c
355,espacio_verde,Plaza Fuerza Aérea Argentina,-34.592238406466315,-58.373741681701034,#2ca02c
356,espacio_verde,Plaza La Vuelta de Obligado,-34.62891778870822,-58.394477966427395,#2ca02c
357,espacio_verde,Villa Santa Rita,-34.62039789784229,-58.47938751506741,#2ca02c
358,espacio_verde,Leonardo Pereyra,-34.65021900354701,-58.38823101690916,#2ca02c
359,espacio_verde,Plaza República del Paraguay,-34.58909369798939,-58.39840016894668,#2ca02c
360,espacio_verde,Plazoleta De Todos,-34.56161002772841,-58.483591592530196,#2ca02c
361,espacio_verde,Plazoleta Doña Petrona C. de Gandulfo,-34.56045924093861,-58.4844816490318,#2ca02c
362,espacio_verde,Plazoleta República Checa,-34.55214348601409,-58.4900503794141,#2ca02c
363,espacio_verde,Plazoleta Ricardo Carpani,-34.55293097974594,-58.489582201871286,#2ca02c
364,espacio_verde,Plazoleta Mencía Calderón,-34.55689276550086,-58.48685871067709,#2ca02c
365,espacio_verde,Cantero Central Doña Petrona C. de Gandulfo,-34.56058197184412,-58.484759993568616,#2ca02c
366,espacio_verde,Cantero Central Rabino Marshall Meyer,-34.55922390011654,-58.48568430549262,#2ca02c
367,espacio_verde,Plazoleta Rabino Marshall Meyer,-34.55908512951842,-58.485389736956755,#2ca02c
368,espacio_verde,Hidroavión Buenos Aires,-34.5571205007546,-58.41039013666047,#2ca02c
369,espacio_verde,Cantero Central Eslovaquia,-34.563715437658274,-58.482421869814125,#2ca02c
370,espacio_verde,Cantero Central Hungría,-34.55078843037365,-58.491499606261584,#2ca02c
371,espacio_verde,Espacio verde 371,-34.55187538577878,-58.490588493876594,#2ca02c
372,espacio_verde,Espacio verde 372,-34.542654607412885,-58.45010865888953,#2ca02c
373,espacio_verde,Espacio verde 373,-34.541854874114925,-58.44896571232319,#2ca02c
374,espacio_verde,Espacio verde 374,-34.591679088429004,-58.476074281878915,#2ca02c
375,espacio_verde,Plazoleta Nuestra Señora de la Patria,-34.596704968692116,-58.4654612173597,#2ca02c
376,espacio_verde,Espacio verde 376,-34.589178421477754,-58.45363278863785,#2ca02c
377,espacio_verde,Plazoleta 28 de Junio de 1645,-34.587189566537894,-58.45598144229594,#2ca02c
378,espacio_verde,Espacio verde 378,-34.588977221067424,-58.43853678606621,#2ca02c
379,espacio_verde,Espacio verde 379,-34.5516678330635,-58.499893256551694,#2ca02c
380,espacio_verde,Espacio verde 380,-34.56461493566265,-58.49903505248081,#2ca02c
381,espacio_verde,Espacio verde 381,-34.550067694431476,-58.49890682816085,#2ca02c
382,espacio_verde,Espacio verde 382,-34.5504067765015,-58.4991907810708,#2ca02c
383,espacio_verde,Espacio verde 383,-34.59759028653977,-58.52080891024916,#2ca02c
384,espacio_verde,Espacio verde 384,-34.59755581530954,-58.52150923694343,#2ca02c
385,espacio_verde,Espacio verde 385,-34.634534415093526,-58.490248720624265,#2ca02c
386,espacio_verde,Espacio verde 386,-34.63473967069953,-58.49015738455921,#2ca02c
387,espacio_verde,Espacio verde 387,-34.66381744739092,-58.448213125312826,#2ca02c
388,espacio_verde,Espacio verde 388,-34.66536888316315,-58.450806383909224,#2ca02c
389,espacio_verde,Plaza de los Niños - Dr. Carlos Gianatonio,-34.58077825008767,-58.501896897460114,#2ca02c
390,espacio_verde,Plaza República de Chile,-34.581390807745855,-58.399972728689775,#2ca02c
391,espacio_verde,Espacio verde 391,-34.655902712377646,-58.471436669535045,#2ca02c
392,espacio_verde,Plaza de Isidora,-34.64191558011751,-58.51347111593057,#2ca02c
393,espacio_verde,Dr. César M. Polledo,-34.61733783998997,-58.369599649908004,#2ca02c
394,espacio_verde,Espacio verde 394,-34.68299700994996,-58.46571848795859,#2ca02c
395,espacio_verde,Espacio verde 395,-34.68480977525643,-58.46388206960738,#2ca02c
396,espacio_verde,Espacio verde 396,-34.686685310010894,-58.462668322215244,#2ca02c
397,espacio_verde,Espacio verde 397,-34.68789332848362,-58.46124140379436,#2ca02c
398,espacio_verde,Espacio verde 398,-34.68745490453989,-58.46210303702388,#2ca02c
399,espacio_verde,Espacio verde 399,-34.685108033954926,-58.46376713169725,#2ca02c
400,espacio_verde,Espacio verde 400,-34.68525013904604,-58.46350811261754,#2ca02c
401,espacio_verde,Espacio verde 401,-34.68517187694333,-58.463598501826695,#2ca02c
402,espacio_verde,Espacio verde 402,-34.666833549540094,-58.438915450682124,#2ca02c
403,espacio_verde,Espacio verde 403,-34.65056610552994,-58.43138093748145,#2ca02c
404,espacio_verde,Espacio verde 404,-34.65015839614078,-58.43094620126304,#2ca02c
405,espacio_verde,Espacio verde 405,-34.57981815326404,-58.397386326682394,#2ca02c
406,espacio_verde,Espacio verde 406,-34.58211242718326,-58.3926803669756,#2ca02c
407,espacio_verde,Espacio verde 407,-34.58693595539122,-58.37121979332414,#2ca02c
408,espacio_verde,Espacio verde 408,-34.58664622154582,-58.37098248744422,#2ca02c
409,espacio_verde,Espacio verde 409,-34.58717090345571,-58.37140252370449,#2ca02c
410,espacio_verde,Espacio verde 410,-34.58629044884518,-58.3706884092472,#2ca02c
411,espacio_verde,Espacio verde 411,-34.58594793489205,-58.370392132278326,#2ca02c
412,espacio_verde,Espacio verde 412,-34.58541331967088,-58.36996516734588,#2ca02c
413,espacio_verde,Espacio verde 413,-34.58334872711437,-58.373906036538635,#2ca02c
414,espacio_verde,Espacio verde 414,-34.581784222718184,-58.374208777301206,#2ca02c
415,espacio_verde,Espacio verde 415,-34.581336431852435,-58.374395536795014,#2ca02c
416,espacio_verde,Espacio verde 416,-34.58099606753241,-58.37481378362207,#2ca02c
417,espacio_verde,Espacio verde 417,-34.58087190598304,-58.37502336737445,#2ca02c
418,espacio_verde,Plazoleta Av Gendarmería - Barrio 31,-34.58380522737461,-58.373980275744906,#2ca02c
419,espacio_verde,Espacio verde 419,-34.59010702634079,-58.36980361947933,#2ca02c
420,espacio_verde,Espacio verde 420,-34.59038729415277,-58.37021783703471,#2ca02c
421,espacio_verde,Espacio verde 421,-34.592950026327124,-58.36982221486212,#2ca02c
422,espacio_verde,Espacio verde 422,-34.60562338844776,-58.36659619278553,#2ca02c
423,espacio_verde,Espacio verde 423,-34.60460873983211,-58.366713546858925,#2ca02c
424,espacio_verde,Espacio verde 424,-34.597737527797875,-58.36355446267335,#2ca02c
425,espacio_verde,"Paseo de los Vecinos destacados de Villa Lugano Comuna 8 - José ""Pepe"" Libertella",-34.67936404916908,-58.47769523782372,#2ca02c
426,espacio_verde,Espacio verde 426,-34.64949869500905,-58.46942476917398,#2ca02c
427,espacio_verde,Espacio verde 427,-34.683957405038385,-58.46476896204879,#2ca02c
428,espacio_verde,Espacio verde 428,-34.68425854473861,-58.464482632050064,#2ca02c
429,espacio_verde,Espacio verde 429,-34.68186376991209,-58.46703855120702,#2ca02c
430,espacio_verde,Espacio verde 430,-34.68764922476287,-58.46168765038156,#2ca02c
431,espacio_verde,Espacio verde 431,-34.6888388404657,-58.460590417565484,#2ca02c
432,espacio_verde,Plaza Barrancas de Belgrano,-34.55996539040771,-58.44921406203828,#2ca02c
433,espacio_verde,Espacio verde 433,-34.57741576504855,-58.42868869829388,#2ca02c
434,espacio_verde,Espacio verde 434,-34.59752794552374,-58.52108611820356,#2ca02c
435,espacio_verde,Bomberos Volunt. de La Boca,-34.63879759133437,-58.36363619310045,#2ca02c
436,espacio_verde,Espacio verde 436,-34.64956621225589,-58.37287560769416,#2ca02c
437,espacio_verde,Espacio verde 437,-34.64993002127422,-58.37421597713475,#2ca02c
438,espacio_verde,"Francisco ""Paco"" Urondo",-34.601784041059716,-58.36226518488814,#2ca02c
439,espacio_verde,Plaza Jamaica,-34.588921175572665,-58.4829446367658,#2ca02c
440,espacio_verde,Espacio verde 440,-34.58687692801505,-58.38481978896544,#2ca02c
441,espacio_verde,Plazoleta Raymundo Gleyzer,-34.60154241522121,-58.465601239744736,#2ca02c
442,espacio_verde,Espacio verde 442,-34.64998674310431,-58.43066387625782,#2ca02c
443,espacio_verde,Saara Vaamonde,-34.6221390152105,-58.425917056965226,#2ca02c
444,espacio_verde,Plaza de las Américas,-34.605198225921704,-58.38813715462244,#2ca02c
445,espacio_verde,Espacio verde 445,-34.64426724363245,-58.445553960484666,#2ca02c
446,espacio_verde,Pzta Gral. Francisco Ramírez,-34.55362807140534,-58.468520963815415,#2ca02c
447,espacio_verde,Plaza Don Bosco,-34.62592981477168,-58.50823038158205,#2ca02c
448,espacio_verde,Plaza Nicaragua,-34.645289227884476,-58.408893286553244,#2ca02c
449,espacio_verde,Plaza Monserrat,-34.61589869324597,-58.38549784069359,#2ca02c
450,espacio_verde,Agustín Magaldi,-34.652069113874866,-58.393284778568926,#2ca02c
451,espacio_verde,Ciudad de Salamanca,-34.62289757281686,-58.353904263741974,#2ca02c
452,espacio_verde,Plaza Güemes,-34.58944030898056,-58.416342402567736,#2ca02c
453,espacio_verde,Chabuca Granda,-34.587274427452904,-58.39126453894766,#2ca02c
454,espacio_verde,Agustín Bardi,-34.55336123610886,-58.43495108923409,#2ca02c
455,espacio_verde,Plaza Venezuela,-34.580230009366815,-58.39543576369941,#2ca02c
456,espacio_verde,Tte. Gral. Eduardo Racedo,-34.57990901493824,-58.400386680951165,#2ca02c
457,espacio_verde,Plaza Joaquín Sánchez,-34.56188084911461,-58.45579828991276,#2ca02c
458,espacio_verde,Gral. Riego y R. Nuñez,-34.567214484287426,-58.44678384439267,#2ca02c
459,espacio_verde,Plaza de las Escuelas,-34.68259848089387,-58.46319253161049,#2ca02c
460,espacio_verde,Plaza Ildefonso F. C. Martínez,-34.548996921674,-58.471534484812565,#2ca02c
461,espacio_verde,Brig. Gral. Manuel Oribe,-34.550696270146396,-58.42959294966104,#2ca02c
462,espacio_verde,Brig. Gral. Enrique Martínez,-34.57542703148938,-58.40804357062757,#2ca02c
463,espacio_verde,Darwin Passaponti,-34.548795081872214,-58.47048798406776,#2ca02c
464,espacio_verde,Gral. José A. Paez,-34.57345988340806,-58.41649154904003,#2ca02c
465,espacio_verde,Plaza Dante,-34.58466413498998,-58.3905817026328,#2ca02c
466,espacio_verde,Plaza El Maestro,-34.61199352733483,-58.52152668914004,#2ca02c
467,espacio_verde,Plaza Presidente Juan Domingo Perón,-34.611673630669415,-58.36866237131057,#2ca02c
468,espacio_verde,Plaza Virrey Vértiz,-34.63735755240307,-58.377242779879666,#2ca02c
469,espacio_verde,Plaza De La Republica,-34.60375706493758,-58.38160766403006,#2ca02c
470,espacio_verde,Ciro El Grande,-34.590407812179734,-58.381898221484605,#2ca02c
471,espacio_verde,Union Europea,-34.59251793766025,-58.38237017491409,#2ca02c
472,espacio_verde,Plaza de Cataluña,-34.59112728658788,-58.382474960318326,#2ca02c
473,espacio_verde,Pcia. de Misiones,-34.60864143119345,-58.381376495821044,#2ca02c
474,espacio_verde,Gral. Paz,-34.62447246514085,-58.50380395748167,#2ca02c
475,espacio_verde,Plazoleta Gustavo Cuchi Leguizamón,-34.55805666926655,-58.486041755818974,#2ca02c
476,espacio_verde,Plazoleta Lino Enea Spilimbergo,-34.54900464190727,-58.49202055339089,#2ca02c
477,espacio_verde,Plazoleta Hungría,-34.5505514829964,-58.49100422803957,#2ca02c
478,espacio_verde,Espacio verde 478,-34.55527877217786,-58.48841968247061,#2ca02c
479,espacio_verde,Espacio verde 479,-34.55444699849531,-58.48842924517563,#2ca02c
480,espacio_verde,Espacio verde 480,-34.551943253167735,-58.49071646109134,#2ca02c
481,espacio_verde,Espacio verde 481,-34.56173977805548,-58.483922752503815,#2ca02c
482,espacio_verde,Parque Presidente Sarmiento,-34.55822249985354,-58.499623921247924,#2ca02c
483,espacio_verde,Plaza Democracia,-34.69047326705653,-58.46369784838895,#2ca02c
484,espacio_verde,Ciudad del Rock,-34.67094250316709,-58.45017605318406,#2ca02c
485,espacio_verde,Espacio verde 485,-34.68480138312285,-58.463721509221266,#2ca02c
486,espacio_verde,Espacio verde 486,-34.584468353782825,-58.36918392223011,#2ca02c
487,espacio_verde,Espacio verde 487,-34.649865971747204,-58.4698052915796,#2ca02c
488,espacio_verde,Espacio verde 488,-34.649353316110194,-58.37279203550607,#2ca02c
489,espacio_verde,Espacio verde 489,-34.58266137779112,-58.37419713768345,#2ca02c
490,espacio_verde,Espacio verde 490,-34.67756666081427,-58.46412378246117,#2ca02c
491,espacio_verde,Espacio verde 491,-34.5446750693265,-58.44474509051243,#2ca02c
492,espacio_verde,Plaza José Martí,-34.649733175353674,-58.46355101788675,#2ca02c
493,espacio_verde,Plazoleta Patio Yerbal,-34.63635018447756,-58.495650699490334,#2ca02c
494,espacio_verde,Espacio verde 494,-34.56254352581128,-58.466123057138276,#2ca02c
495,espacio_verde,Plaza Esther Ballestrino de Careaga,-34.62535348601162,-58.40037285054513,#2ca02c
496,espacio_verde,Plaza Libertad,-34.59745073175001,-58.38345351161678,#2ca02c
497,espacio_verde,Ángela M. Aieta de Gullo,-34.62345249454816,-58.39240707436135,#2ca02c
498,espacio_verde,Plaza Paseo del Riachuelo,-34.65782193135215,-58.41224943166731,#2ca02c
499,espacio_verde,Plaza Lola Mora,-34.62281885582812,-58.388260918109616,#2ca02c
500,espacio_verde,Santa María de los Buenos Aires,-34.56779096079257,-58.457380737946934,#2ca02c
501,espacio_verde,Plaza Jardín de Esculturas,-34.550010563267094,-58.44539017326322,#2ca02c
502,espacio_verde,Plazoleta Falucho,-34.57712901312165,-58.42884823882523,#2ca02c
503,espacio_verde,Espacio verde 503,-34.550258378454956,-58.48549186635192,#2ca02c
504,espacio_verde,Espacio verde 504,-34.54092492905597,-58.47850706357634,#2ca02c
505,espacio_verde,Espacio verde 505,-34.555580258141,-58.49573365441837,#2ca02c
506,espacio_verde,Matías Pipet,-34.55542847647717,-58.49509067933673,#2ca02c
507,espacio_verde,Espacio verde 507,-34.55533079171278,-58.493367870744834,#2ca02c
508,espacio_verde,Espacio verde 508,-34.554891756140506,-58.49415238787108,#2ca02c
509,espacio_verde,José María Rosa,-34.55074538351603,-58.48643117290721,#2ca02c
510,espacio_verde,Espacio verde 510,-34.654474866255185,-58.47813840931709,#2ca02c
511,espacio_verde,Plazoleta Hnas. A. Domon y L. Duquet,-34.63982431774129,-58.489861906596225,#2ca02c
512,espacio_verde,Espacio verde 512,-34.648793178164034,-58.47444842019005,#2ca02c
513,espacio_verde,Martín Boneo y Villalonga (denominación propuesta),-34.642285044070576,-58.47073736857462,#2ca02c
514,espacio_verde,Espacio verde 514,-34.64165233979976,-58.469755950309356,#2ca02c
515,espacio_verde,Espacio verde 515,-34.654204032622985,-58.47868125365812,#2ca02c
516,espacio_verde,Espacio verde 516,-34.63754183440529,-58.45424923651742,#2ca02c
517,espacio_verde,Espacio verde 517,-34.6372251711363,-58.45353368499274,#2ca02c
518,espacio_verde,Espacio verde 518,-34.634731550530596,-58.52754391734719,#2ca02c
519,espacio_verde,José María Gatica,-34.63323659481033,-58.503887431204696,#2ca02c
520,espacio_verde,Paseo del Ballet Argentino (e/ Ladines y Av Gral Paz),-34.5920273860684,-58.51888766776827,#2ca02c
521,espacio_verde,"Regimiento 10º de Caballería ""Husares de Pueyrredón""",-34.60221254952555,-58.51254021814139,#2ca02c
522,espacio_verde,Espacio verde 522,-34.63640960240803,-58.4968468548529,#2ca02c
523,espacio_verde,Espacio verde 523,-34.63630142975701,-58.496870170820436,#2ca02c
524,espacio_verde,Espacio verde 524,-34.64978151376482,-58.46941459578972,#2ca02c
525,espacio_verde,Espacio verde 525,-34.67419027850516,-58.46019633642177,#2ca02c
526,espacio_verde,Espacio verde 526,-34.667377635292084,-58.44704480272405,#2ca02c
527,espacio_verde,Espacio verde 527,-34.66948415043221,-58.44441903507586,#2ca02c
528,espacio_verde,Plazoleta Fray Pedro A. Cueli,-34.67222966423793,-58.471933509049514,#2ca02c
