sitio	posting_id	operacion	moneda	barrio_oficial	calle	altura	precio	precio_usd	precio_por_m2	precio_por_m2_usd	m2_total	ambientes	dormitorios	baños	antiguedad_años	expensas	lat	lon	dist_subte_km	dist_verde_km	dist_tren_km	nivel_socioeconomico	segmento_zona	segmento_zona_modelo	indice_lujo	indice_confort	score_antiguedad	pca_precio_sup	pca_antiguedad	cluster	cluster_nombre
zonaprop	58796969	alquiler	ars	Villa Urquiza	Andonaegui	2100.0	2500000.0	1766.7844522968198	15625.0	11.042402826855124	160.0	4.0	3.0	2.0	15.0	640000.0	-34.5790039	-58.4868134	0.5215032333044938	0.04018634538983703	0.4834887363617263	4	estandar	estandar	0.5193763328068667	0.3333333333333333	0.6043158741229631	0.5112168548106062	0.23984081601502677	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58428779	alquiler	ars	Villa Crespo	Humboldt	381.0	1350000.0	954.0636042402826	16071.42857142857	11.357900050479556	84.0	4.0	3.0	2.0	40.0	210000.0	-34.5952137	-58.4482973	0.3936084743745054	0.21727280181275824	0.34143104031228044	4	estandar	estandar	-0.24389672098978837	0.3333333333333333	0.6890276968833712	0.0006361140641805026	1.1686763409991952	2.0	Cluster 2: departamentos antiguos
zonaprop	58749906	alquiler	usd	Puerto Madero	Alicia Moreau De Justo	700.0	6000.0	6000.0	12.642135642135642	12.642135642135642	560.0	3.0	2.0	3.0	10.0	2400000.0	-34.6052262	-58.3669185	0.37058482718583163	0.04761046598927046	1.7668580863879992	5	premium	premium	0.27947044986436836	0.3333333333333333	0.6135257311183138	5.858593030701004	0.34082367860199253	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58701947	alquiler	usd	Retiro	Cordoba	659.0	800.0	800.0	17.391304347826086	17.391304347826086	46.0	2.0	1.0	1.0	36.5	140000.0	-34.5987226	-58.3762349	0.38107545374888135	0.08094970022122543	0.8839370883934767	3	estandar	estandar	-0.34250754861714133	0.3333333333333333	0.6736341623359494	-0.5888827365197746	0.9998916155995791	2.0	Cluster 2: departamentos antiguos
zonaprop	58818759	alquiler	ars	Villa Crespo	Galicia	700.0	500000.0	353.35689045936397	11904.761904761905	8.413259296651523	42.0	2.0	1.0	1.0	5.0	63000.0	-34.6052085	-58.4505075	1.200843518104574	0.2377784360679697	1.4549741914168304	4	estandar	estandar	-0.29055084161044487	0.0	0.560412963573784	-1.3080085373857115	-0.2415392516009713	2.0	Cluster 2: departamentos antiguos
zonaprop	58789752	alquiler	ars	Palermo	Thames	2100.0	650000.0	459.36395759717317	19696.969696969696	13.920119927187065	33.0	2.0	1.0	1.0	12.0	162000.0	-34.584871	-58.4263739	0.6094140649447775	0.11639384507519168	0.6600361963550917	5	estandar	estandar	-0.4355971122443922	0.0	0.5847721757842245	-1.281858698111329	0.025550995361107522	2.0	Cluster 2: departamentos antiguos
zonaprop	58705933	alquiler	ars	Belgrano	Av. Luis Maria Campos	1400.0	1200000.0	848.0565371024735	24000.0	16.96113074204947	50.0	2.0	1.0	1.0	17.0	250000.0	-34.5636557	-58.4426525	0.7292429171971411	0.17941577527712815	0.5540720222810571	5	estandar	estandar	0.5500746956145977	0.16666666666666666	0.6037999492035793	-0.9441412106651903	0.23418387961898707	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58253354	alquiler	ars	Recoleta			570000.0	402.82685512367493	19000.0	13.42756183745583	30.0	1.0	1.0	1.0	40.0	118000.0						5	estandar	estandar	-0.1837535828858259	0.16666666666666666	0.6852741217618146	-0.7347058852372278	1.1275197018785936		
zonaprop	58545565	alquiler	ars	Belgrano	Av. Cabildo	2900.0	1600000.0	1130.7420494699647	11594.202898550724	8.193782967173657	138.0	3.0	2.0	2.0	35.0	285000.0	-34.5555622	-58.4625685	0.0194932037203081	0.08129885630780288	0.7859027368165218	5	estandar	estandar	-0.21300114949596824	0.3333333333333333	0.6748409069556288	0.6305910894799247	1.0131231485287189	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58258220	alquiler	usd	Puerto Madero			1200.0	1200.0	20.6896551724138	20.6896551724138	58.0	2.0	1.0	2.0	15.0	200000.0						5	premium	premium	0.435425406513913	0.3333333333333333	0.5970175882718699	-0.8759208060878871	0.15981766282237747		
zonaprop	58628660	alquiler	ars	San Nicolas	Bartolome Mitre	1400.0	650000.0	459.36395759717317	15853.658536585366	11.203998965784711	41.0	1.0	1.0	1.0	40.0	160000.0	-34.607632	-58.386202	0.20451200228718502	0.18804669940099714	1.9787782535574758	3	estandar	estandar	0.03742558878762692	0.16666666666666666	0.6861041232602106	-0.585492367004236	1.1366203781759365	2.0	Cluster 2: departamentos antiguos
zonaprop	58546861	alquiler	ars	Boedo	San Juan	3500.0	450000.0	318.02120141342755	11842.105263157897	8.368978984563885	38.0	1.0	1.0	1.0	10.0	200000.0	-34.6253018	-58.4146304	0.08273583245617856	0.2891233446807198	1.9521273271821427	3	estandar	estandar	-0.2728373159521455	0.16666666666666666	0.5781221678629224	-1.2575059940899247	-0.04736401694126541	2.0	Cluster 2: departamentos antiguos
zonaprop	58821527	alquiler	ars	Monte Castro	Miranda	5200.0	650000.0	459.36395759717317	14772.727272727272	10.440089945390298	44.0	1.0	1.0	1.0	5.0	125000.0	-34.6247838	-58.5079305	3.55878363120053	0.1301233058443569	1.3887640857690362	2	estandar	estandar	-0.37649495569609814	0.0	0.5604756598819209	-1.2800985002761656	-0.24085180849816387	2.0	Cluster 2: departamentos antiguos
zonaprop	58636263	alquiler	ars	Palermo	Guatemala	6000.0	750000.0	530.035335689046	18750.0	13.250883392226148	40.0	1.0	1.0	1.0	14.0	280000.0	-34.5771598	-58.4360006	0.23772180249378755	0.20596575542620732	0.1961616135788111	5	estandar	estandar	-0.02734370733217115	0.3333333333333333	0.5924653296631803	-1.1446509815385542	0.10990373845051306	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58697416	alquiler	ars	Belgrano	Virrey Arredondo	2300.0	1500000.0	1060.070671378092	15789.473684210529	11.15863864608518	95.0	4.0	3.0	2.0	35.0	320000.0	-34.5662545	-58.4501529	0.1803677780317059	0.09223221152948269	0.7725264971382139	5	estandar	estandar	0.018993458000263985	0.5	0.6718041691734783	0.04546362499661483	0.9798263802594217	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	55799617	alquiler	usd	Palermo	Carranza	2000.0	550.0	550.0	16.666666666666668	16.666666666666668	33.0	1.0	1.0	1.0	12.0	174834.0	-34.5800925	-58.435593	0.548034255948831	0.2565047817953716	0.5007123784745421	5	estandar	estandar	0.14762391205624256	0.16666666666666666	0.5846725172742929	-1.280977148491919	0.024458274636005164	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58692347	alquiler	ars	Caballito	Av. Acoyte	900.0	1200000.0	848.0565371024735	16901.408450704224	11.944458269048921	71.0	3.0	2.0	1.0	30.0	255000.0	-34.6077874	-58.4401443	0.9796166899367595	0.21151212575020661	1.3213970130926436	4	estandar	estandar	-0.1880251826577002	0.16666666666666666	0.6521606994634015	-0.3864338008748241	0.7644426013945286	2.0	Cluster 2: departamentos antiguos
zonaprop	57988778	alquiler	usd	Puerto Madero			800.0	800.0	22.857142857142858	22.857142857142858	35.0	1.0	1.0	1.0	1.0	140000.0						5	premium	premium	0.47295846905278915	0.16666666666666666	0.5450279653654289	-1.482809349225227	-0.41023037902665704		
zonaprop	58691824	alquiler	ars	Caballito	Nicolas Repetto	1040.0	850000.0	600.7067137809187	18888.88888888889	13.349038084020417	45.0	2.0	1.0	1.0	19.5	300000.0	-34.609782	-58.4483942	1.3509685305757613	0.3235487611575483	1.1312074779852668	4	estandar	estandar	0.25538516893318897	0.0	0.6125804529996502	-0.9609314320873054	0.3304590344591304	2.0	Cluster 2: departamentos antiguos
zonaprop	58769019	alquiler	ars	Caballito	Pedro Goyena	1000.0	700000.0	494.69964664310953	16666.666666666668	11.778563015312132	42.0	2.0	1.0	1.0	19.5	76000.0	-34.6265871	-58.4414216	0.49918768196563496	0.197344101240899	0.842193289116909	4	estandar	estandar	-0.3777995637473211	0.16666666666666666	0.6124330778672736	-1.0023247404615572	0.32884311764858276	2.0	Cluster 2: departamentos antiguos
zonaprop	58313195	alquiler	usd	Nuñez	Ramallo	1700.0	650.0	650.0	9.572916666666666	9.572916666666666	80.0	1.0	1.0	1.0	10.0	222000.0	-34.5395731	-58.4657843	1.8106045177925114	0.37025897159574794	0.3860819923887351	5	estandar	estandar	0.1401851475311755	0.16666666666666666	0.5809395209328362	-0.6846702325408537	-0.016472725354251986	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	56433111	alquiler	usd	Retiro	Av Santa Fe	700.0	1100.0	1100.0	18.64406779661017	18.64406779661017	59.0	2.0	1.0	1.0	40.0	240000.0	-34.5957996	-58.3769672	0.11333834816512088	0.03926569130007653	0.5787053741027504	3	estandar	estandar	0.16485417125409307	0.0	0.687060319328543	-0.33776892331367514	1.1471047338204747	2.0	Cluster 2: departamentos antiguos
zonaprop	58817362	alquiler	ars	Villa Del Parque	Miranda	3640.0	600000.0	424.02826855123675	12500.0	8.8339222614841	48.0	2.0	1.0	1.0	10.0	170000.0	-34.6132428	-58.4926724	2.860990637727869	0.05508068650209259	1.3153735729904388	3	estandar	estandar	-0.37649495569609814	0.0	0.5787864969037251	-1.1210593014642984	-0.04007988122951883	2.0	Cluster 2: departamentos antiguos
zonaprop	58715990	alquiler	ars	Coghlan	Rivera	4300.0	950000.0	671.3780918727915	20212.76595744681	14.284640252612586	47.0	1.0	1.0	1.0	15.0	300000.0	-34.5675725	-58.4797747	0.9622280134923776	0.08906435528600669	0.11919785233284025	4	estandar	estandar	-0.17739528068799915	0.3333333333333333	0.5965006749118138	-1.0279038091283952	0.15414988851988137	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58416036	alquiler	usd	Puerto Madero			1600.0	1600.0	44.44444444444444	44.44444444444444	36.0	1.0	1.0	1.0	1.0	300000.0						5	premium	premium	0.5539229584847745	0.16666666666666666	0.5443127895958392	-1.4622508014662472	-0.4180720313457389		
zonaprop	57988830	alquiler	usd	Puerto Madero			800.0	800.0	22.857142857142858	22.857142857142858	35.0	1.0	1.0	1.0	1.0	150000.0						5	premium	premium	0.47295846905278915	0.16666666666666666	0.5450279653654289	-1.482809349225227	-0.41023037902665704		
zonaprop	58789325	alquiler	usd	Palermo	Republica De Eslovenia	1900.0	2450.0	2450.0	20.416666666666668	20.416666666666668	120.0	4.0	3.0	2.0	40.0	900000.0	-34.5702454	-58.4341509	0.5532060464533635	0.2166209341626155	0.600247250371597	5	estandar	estandar	1.2779600156954	0.5	0.691151317598749	0.4942145360899501	1.1919610998175025	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58680715	alquiler	ars	Recoleta	Pacheco De Melo	2900.0	850000.0	600.7067137809187	21794.8717948718	15.402736250792792	39.0	2.0	1.0	1.0	30.0	197000.0	-34.5855305	-58.4035198	0.6146882192230586	0.3465555399790273	1.1596674653288266	5	estandar	estandar	-0.14479257383526134	0.16666666666666666	0.6498553773117623	-0.8214756857791262	0.7391655498425679	2.0	Cluster 2: departamentos antiguos
zonaprop	57895095	alquiler	usd	Retiro	San Martín	900.0	550.0	550.0	15.714285714285714	15.714285714285714	35.0	1.0	1.0	1.0	30.0	155000.0	-34.5974717	-58.3742731	0.2543453795401572	0.11491147054098882	0.7432949230904728	3	estandar	estandar	-0.1373151145638166	0.16666666666666666	0.6495715929252985	-0.8758946733792785	0.7360539532437211	2.0	Cluster 2: departamentos antiguos
zonaprop	58776712	alquiler	usd	Palermo	Lafinur	3300.0	1400.0	1400.0	15.555555555555555	15.555555555555555	90.0	3.0	2.0	2.0	20.0	384500.0	-34.5776496	-58.412589	0.888193113701018	0.13770165216064362	1.2287173503680107	5	estandar	estandar	-0.11133908692004466	0.5	0.6173637950332862	-0.33638106351507324	0.382906707808777	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58792613	alquiler	ars	Villa Urquiza	Urdininea	1700.0	960000.0	678.4452296819788	16271.186440677966	11.499071689525064	59.0	3.0	2.0	1.0	14.5	100000.0	-34.5787394	-58.4755222	0.3021645495310315	0.42675990819350773	1.1893214447654643	4	estandar	estandar	-0.24016356492188679	0.3333333333333333	0.5956211810126837	-0.8757445038169804	0.14450654534888907	2.0	Cluster 2: departamentos antiguos
zonaprop	58812524	alquiler	usd	Palermo	Martin Coronado	3200.0	3000.0	3000.0	27.27272727272728	27.27272727272728	110.0	1.0	1.0	1.0	40.0	384500.0	-34.5769301	-58.4018945	1.203067144443581	0.1629920665073374	0.27091861019943075	5	estandar	estandar	0.8600986021880495	0.3333333333333333	0.6902213457681499	0.3601176407912625	1.1817642837728506	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58553963	alquiler	ars	Belgrano	Zabala	1700.0	1900000.0	1342.756183745583	16964.285714285714	11.98889449772842	112.0	3.0	2.0	1.0	35.0	482050.0	-34.5636352	-58.442523	0.7345159285702699	0.17797385394756224	0.5420259414163439	5	estandar	estandar	0.20244505425847756	0.3333333333333333	0.672932082501939	0.27743579370910876	0.9921935556363527	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58743012	alquiler	ars	Monserrat	Av. Belgrano	1100.0	850000.0	600.7067137809187	17000.0	12.014134275618375	50.0	3.0	2.0	1.0	50.0	150000.0	-34.6131287	-58.3817474	0.13187152929206092	0.08413994111429648	1.7480426998987464	3	estandar	estandar	-0.18461730356634512	0.3333333333333333	0.7226479618170272	-0.25249314472334766	1.5373107938084687	2.0	Cluster 2: departamentos antiguos
zonaprop	58415998	alquiler	usd	Puerto Madero			3700.0	3700.0	44.04761904761905	44.04761904761905	84.0	3.0	2.0	2.0	10.0	507000.0						5	premium	premium	0.949739200624197	0.16666666666666666	0.5799610853923305	-0.619086021850421	-0.027200929037215108		
zonaprop	58415983	alquiler	usd	Puerto Madero			2000.0	2000.0	18.181818181818183	18.181818181818183	110.0	2.0	1.0	1.0	14.0	1000000.0						5	premium	premium	0.443468747473758	0.16666666666666666	0.5970548072100508	-0.18898608671556139	0.16022575546940324		
zonaprop	58707621	alquiler	usd	Puerto Madero			5000.0	5000.0	34.72222222222222	34.72222222222222	144.0	3.0	2.0	2.0	10.0	1433770.0						5	premium	premium	0.8066517097699757	0.6666666666666666	0.5843866547330063	0.1957056060724936	0.021323891795959223		
zonaprop	58415995	alquiler	usd	Puerto Madero			2700.0	2700.0	46.55172413793103	46.55172413793103	58.0	2.0	1.0	1.0	15.0	507000.0						5	premium	premium	0.6836714570349758	0.16666666666666666	0.5960791825204568	-0.8676199471489175	0.14952837178413342		
zonaprop	57893798	alquiler	usd	Recoleta	Quintana	281.0	2000.0	2000.0	21.50537634408602	21.50537634408602	93.0	2.0	1.0	1.0	48.5	815000.0	-34.5901405	-58.3876855	0.8453452291213541	0.22952753350696473	1.1503761185630073	5	estandar	estandar	-0.03789119202530738	0.3333333333333333	0.7198387065982785	0.30512158832114156	1.5065082923288247	2.0	Cluster 2: departamentos antiguos
zonaprop	58350674	alquiler	ars	Recoleta	Arenales	3000.0	550000.0	388.69257950530033	19642.85714285714	13.881877839475012	28.0	1.0	1.0	1.0	40.0	130000.0	-34.5902431	-58.4070056	0.15436339152056555	0.3856998443899154	1.763001208428422	5	estandar	estandar	-0.3276219419465106	0.16666666666666666	0.6851213969919071	-0.7618195572770535	1.1258451281625221	2.0	Cluster 2: departamentos antiguos
zonaprop	58716563	alquiler	usd	Monserrat	Av Independencia	1300.0	450.0	450.0	12.5	12.5	36.0	2.0	1.0	1.0	5.0	125000.0	-34.6178335	-58.38424	0.2473721471440886	0.24356893046872685	1.2656926166155262	3	estandar	estandar	-0.26491896930999703	0.16666666666666666	0.5598559563850602	-1.3884753071720994	-0.24764664071974282	2.0	Cluster 2: departamentos antiguos
zonaprop	58610150	alquiler	usd	Retiro	San Martín	1100.0	950.0	950.0	10.555555555555555	10.555555555555555	90.0	3.0	2.0	1.0	46.5	278640.0	-34.5951065	-58.3744208	0.2985918316801662	0.022042745413465334	0.48098845444602223	3	estandar	estandar	-0.14479257383526134	0.16666666666666666	0.7128396302816388	0.2187035276108965	1.4297658670907643	2.0	Cluster 2: departamentos antiguos
zonaprop	58633576	alquiler	ars	Villa Crespo	Raúl Scalabrini Ortiz	300.0	1000000.0	706.7137809187279	18867.924528301886	13.334222281485433	53.0	2.0	1.0	1.0	35.0	200000.0	-34.5998657	-58.4388435	0.13089130447622752	0.37834079710413904	1.0723671390005445	4	estandar	estandar	-0.14677866328219621	0.16666666666666666	0.6688641900968982	-0.5262874232692597	0.9475905373740529	2.0	Cluster 2: departamentos antiguos
zonaprop	57979426	alquiler	usd	Recoleta	Quintana	200.0	2500.0	2500.0	21.92982456140351	21.92982456140351	114.0	3.0	2.0	2.0	48.5	1000000.0	-34.5908266	-58.3868908	0.9434127664348567	0.21055195237435512	1.075332422636659	5	estandar	estandar	0.10159943192400767	0.16666666666666666	0.721253824473042	0.5914824909142972	1.5220245651616964	2.0	Cluster 2: departamentos antiguos
zonaprop	58565432	alquiler	usd	Recoleta	Marcelo T De Alvear	1700.0	1500.0	1500.0	23.80952380952381	23.80952380952381	63.0	2.0	1.0	1.0	40.0	300000.0	-34.5972381	-58.3917532	0.29456701354806225	0.0708223821385302	1.6786216852501785	5	estandar	estandar	0.3347191683892863	0.16666666666666666	0.6871453704486763	-0.2815920001853083	1.148037289622549	2.0	Cluster 2: departamentos antiguos
zonaprop	58547749	alquiler	usd	Palermo	Paraguay	3500.0	1300.0	1300.0	13.26530612244898	13.26530612244898	98.0	4.0	3.0	1.0	40.0	300000.0	-34.5924644	-58.4143299	0.5451029623602142	0.17739703483529368	1.8868819469793217	5	estandar	estandar	-0.11711760785340136	0.5	0.6899121659365677	0.1920647735455936	1.1783742349954274	2.0	Cluster 2: departamentos antiguos
zonaprop	58717762	alquiler	ars	Palermo	Pasaje El Lazo	3100.0	1400000.0	989.3992932862191	21875.0	15.459363957597173	64.0	4.0	3.0	1.0	20.0	277000.0						5	estandar	estandar	-0.09287475402123253	0.3333333333333333	0.6155961666007329	-0.6907853374090868	0.3635252799321599		
zonaprop	56952238	alquiler	usd	Retiro	Esmeralda	1000.0	1500.0	1500.0	17.647058823529413	17.647058823529413	85.0	1.0	2.0	1.0	46.5	520000.0	-34.5964359	-58.3784625	0.16392006966398998	0.015352456394029221	0.6948443565510024	3	estandar	estandar	0.08760313865873558	0.16666666666666666	0.7122417151677884	0.15283093222415678	1.4232099368726192	2.0	Cluster 2: departamentos antiguos
zonaprop	58125227	alquiler	usd	Puerto Madero	Lola Mora	400.0	1350.0	1350.0	30.681818181818183	30.681818181818183	44.0	1.0	1.0	1.0	7.0	275000.0						5	premium	premium	0.19709536705813283	0.16666666666666666	0.5669332192733824	-1.231587286546395	-0.17004692705382526		
zonaprop	58737015	alquiler	ars	Nuñez	Manuela Pedraza	2500.0	1300000.0	918.7279151943463	14772.727272727272	10.440089945390298	88.0	3.0	2.0	2.0	10.0	644722.0	-34.5522531	-58.4671923	0.5789311609965954	0.17904835642604155	0.5831449260337591	5	estandar	estandar	0.12137454430007377	0.5	0.5814530151454154	-0.5753539298186188	-0.010842440808654322	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
